timestamp,page,ram_used_gb,ram_percent,gpu_used_mb,gpu_total_mb,gpu_free_mb
2026-01-26T14:12:04.137999,145,5.85,23.9,149,1244,187
2026-01-26T14:12:05.066702,146,5.59,22.9,149,1244,187
2026-01-26T14:12:09.349617,147,5.92,24.2,149,1244,187
2026-01-26T14:12:10.294527,148,5.88,24.1,149,1244,187
2026-01-26T14:12:12.235204,149,5.78,23.7,149,1244,187
2026-01-26T14:12:14.205976,150,5.79,23.7,149,1244,187
2026-01-26T14:12:16.802055,151,5.91,24.2,149,1244,187
2026-01-26T14:12:18.713436,152,5.79,23.7,149,1244,187
2026-01-26T14:12:20.789480,153,5.81,23.7,149,1244,187
2026-01-26T14:12:22.941832,154,5.91,24.2,149,1244,187
2026-01-26T14:12:25.060455,155,5.82,23.8,149,1244,187
2026-01-26T14:12:27.188049,156,5.81,23.8,149,1244,187
2026-01-26T14:12:29.377414,157,5.93,24.2,149,1244,187
2026-01-26T14:12:31.357747,158,5.82,23.8,149,1244,187
2026-01-26T14:12:33.253803,159,5.80,23.7,149,1244,187
2026-01-26T14:12:35.210333,160,5.92,24.2,149,1244,187
2026-01-26T14:12:37.360071,161,5.83,23.8,149,1244,187
2026-01-26T14:12:39.566174,162,5.91,24.2,149,1244,187
2026-01-26T14:12:41.395450,163,6.03,24.7,149,1244,187
2026-01-26T14:12:43.242736,164,5.91,24.2,149,1244,187
2026-01-26T14:12:45.096442,165,5.92,24.2,149,1244,187
